label,original_label,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,bbox_width,bbox_height,bbox_depth,min_intensity,max_intensity,sum_intensity,area,mean_intensity,sum_intensity_times_x,mass_center_x,sum_intensity_times_y,mass_center_y,sum_intensity_times_z,mass_center_z,sum_x,centroid_x,sum_y,centroid_y,sum_z,centroid_z,sum_distance_to_centroid,mean_distance_to_centroid,sum_distance_to_mass_center,mean_distance_to_mass_center,standard_deviation_intensity,max_distance_to_centroid,max_distance_to_mass_center,mean_max_distance_to_centroid_ratio,mean_max_distance_to_mass_center_ratio,annotated_class,key
11,11,392,943,0,450,981,0,59,39,1,10814,40025,27672976,1493,18535.148,11726929000,423.76828,26554649000,959.58777,0,0,633210,424.1192,1434178,960.60144,0,0,23284.867,15.596026,23320.387,15.619817,4475.181,32.447132,31.970232,2.0804744,2.046774,2,198
12,12,598,1201,0,655,1276,0,58,76,1,7203,32783,43462116,3386,12835.829,27294171000,627.99915,53853010000,1239.0795,0,0,2122978,626.98706,4197153,1239.5609,0,0,75699.44,22.356598,75780.64,22.380579,3209.025,38.88206,38.821983,1.7391762,1.7346282,2,216
1,1,425,111,0,469,147,0,45,37,1,9156,24273,15270209,1137,13430.264,6820386000,446.6465,1966907800,128.80687,0,0,508424,447.16272,145970,128.38171,0,0,14838.263,13.050364,14857.032,13.066872,1862.389,24.575071,23.926376,1.8830948,1.8310715,2,19
2,2,856,698,0,905,746,0,50,49,1,11113,30260,24190962,1342,18026.053,21317370000,881.21216,17411172000,719.7387,0,0,1182674,881.2772,966332,720.06854,0,0,20964.373,15.621738,20960.885,15.61914,2732.7942,30.385145,30.68539,1.9450552,1.9646019,2,38
3,3,784,716,0,823,761,0,40,46,1,9848,40984,23312436,1255,18575.646,18782317000,805.678,17188436000,737.3076,0,0,1010779,805.4016,924746,736.8494,0,0,17651.246,14.064738,17659.672,14.071452,3907.105,26.363317,26.877346,1.8744265,1.910062,2,57
1,1,1551,40,0,1607,84,0,57,45,1,6613,22902,24607896,2072,11876.397,38939423000,1582.3955,1560962600,63.433403,0,0,3277981,1582.0371,131454,63.44305,0,0,36766.387,17.744394,36767.953,17.745152,2447.5144,34.245037,33.978012,1.9299073,1.9147773,2,20
2,2,1581,268,0,1607,316,0,27,49,1,10755,32849,17818724,1045,17051.41,28449280000,1596.5946,5217111000,292.78815,0,0,1667752,1595.9349,305737,292.5713,0,0,13719.07,13.128297,13745.267,13.153365,3527.228,25.308758,25.370663,1.9278021,1.9288343,2,40
3,3,1336,763,0,1401,833,0,66,71,1,6307,30144,38847536,3362,11554.889,53176762000,1368.858,30972391000,797.2807,0,0,4600570,1368.4027,2683679,798.23883,0,0,74638.98,22.200766,74694.4,22.21725,2623.341,37.680622,38.65577,1.6972668,1.7398988,2,60
4,4,930,933,0,942,952,0,13,20,1,5223,13526,143253,18,7958.5,133392610,931.16797,134689860,940.22363,0,0,16761,931.1667,16957,942.05554,0,0,101.24887,5.6249375,102.67543,5.7041907,2792.4714,10.833455,11.834144,1.925969,2.0746403,2,80
5,5,1137,953,0,1178,1007,0,42,55,1,10426,31294,28872540,1661,17382.625,33406700000,1157.0405,28314464000,980.6711,0,0,1922308,1157.3197,1628966,980.71405,0,0,26051.535,15.684248,26056.123,15.68701,3045.2646,27.957346,27.952929,1.7825111,1.7819157,2,100
1,1,266,270,0,351,371,0,86,102,1,4769,28908,51504420,5786,8901.559,16161674000,313.792,16708754000,324.414,0,0,1801949,311.4326,1869622,323.1286,0,0,172867.94,29.876934,173164.86,29.928251,2476.3042,53.190598,54.48558,1.7803231,1.8205401,2,21
2,2,930,909,0,965,945,0,36,37,1,9483,24037,12439996,906,13730.68,11778958000,946.8619,11532461000,927.04694,0,0,858238,947.28253,840241,927.41833,0,0,10700.258,11.810439,10710.555,11.821804,2115.3445,24.583652,24.02688,2.081519,2.0324209,2,42
3,3,1029,932,0,1074,979,0,46,48,1,9415,27261,20502806,1435,14287.669,21538558000,1050.5176,19605486000,956.2343,0,0,1507237,1050.3394,1371017,955.41254,0,0,21471.297,14.962576,21489.95,14.9755745,2335.4807,28.192707,28.935537,1.8842148,1.9321821,2,63
4,4,971,947,0,1007,983,0,37,37,1,10781,31808,16827368,979,17188.324,16648346000,989.36127,16243841000,965.32275,0,0,968918,989.7018,945289,965.5659,0,0,11770.785,12.023274,11777.87,12.030511,3499.3901,20.946564,20.755367,1.742168,1.7252275,2,84
5,5,823,977,0,859,1028,0,37,52,1,11328,26311,23434772,1403,16703.33,19742220000,842.4328,23485927000,1002.18286,0,0,1181362,842.0257,1405145,1001.5289,0,0,20736.174,14.779882,20758.3,14.795653,2727.6277,27.734707,26.973248,1.8765174,1.8230522,2,105
6,6,945,1025,0,979,1088,0,35,64,1,8740,28849,25952644,1796,14450.248,24956461000,961.61536,27395166000,1055.5829,0,0,1727610,961.92096,1896388,1055.8954,0,0,30673.584,17.078833,30681.037,17.082983,2804.7158,32.251926,32.59333,1.8884152,1.9079413,2,126
7,7,1035,1117,0,1067,1178,0,33,62,1,7629,23904,19921480,1588,12545.014,20929270000,1050.5881,22868988000,1147.9563,0,0,1668405,1050.6329,1823323,1148.1884,0,0,26185.562,16.48965,26188.135,16.49127,2485.397,31.231073,30.99701,1.8939803,1.8796011,2,147
8,8,938,1130,0,967,1177,0,30,48,1,10330,27676,17339168,1056,16419.666,16513363000,952.3735,19973712000,1151.9418,0,0,1006258,952.8958,1217132,1152.587,0,0,13622.036,12.899655,13634.288,12.911257,3016.1575,24.94084,25.682146,1.9334501,1.9891282,2,168
9,9,966,1134,0,1018,1172,0,53,39,1,8794,25138,19761964,1390,14217.24,19586611000,991.1267,22765200000,1151.9705,0,0,1378564,991.77264,1601514,1152.1683,0,0,20254.328,14.571459,20269.129,14.582107,2764.6064,27.706032,27.036963,1.9013904,1.8541191,2,189
10,10,936,1227,0,980,1270,0,45,44,1,8199,24881,18009572,1295,13907.005,17243372000,957.456,22487681000,1248.6516,0,0,1240985,958.28955,1616898,1248.5698,0,0,18369.48,14.184927,18393.271,14.203299,2910.546,25.490314,25.826906,1.797,1.8183738,2,210
11,11,746,1336,0,802,1396,0,57,61,1,9145,32334,30613028,1984,15429.953,23594605000,770.73737,41625563000,1359.7336,0,0,1527473,769.8956,2701746,1361.7671,0,0,38006.176,19.156338,38126.67,19.217072,3859.7432,38.546364,37.847473,2.012199,1.9694715,2,231
1,1,559,159,0,584,178,0,26,20,1,4692,18346,366241,33,11098.212,208522060,569.3575,59576416,162.66998,0,0,18687,566.2727,5454,165.27272,0,0,321.69385,9.748298,333.51685,10.106571,4959.068,18.494825,18.500996,1.8972365,1.8305907,2,22
2,2,1014,499,0,1100,561,0,87,63,1,5379,17003,38394036,4321,8885.451,40597615000,1057.3938,20321255000,529.28156,0,0,4570372,1057.7117,2283801,528.5353,0,0,109162.16,25.26317,109196.46,25.271109,1529.8711,44.060745,43.84609,1.7440703,1.7350283,2,44
3,3,0,1417,0,32,1471,0,33,55,1,5849,19234,16157631,1565,10324.364,221217010,13.691178,23335668000,1444.2506,0,0,22437,14.3367405,2259484,1443.7598,0,0,24663.746,15.759582,24701.736,15.783856,2823.8215,30.358313,30.496624,1.92634,1.9321402,2,66
1,1,1033,892,0,1101,969,0,69,78,1,6886,21418,32373200,3224,10041.315,34571070000,1067.8917,30129334000,930.68756,0,0,3443309,1068.0239,2997879,929.8632,0,0,74913.695,23.236258,74947.72,23.24681,1688.1866,42.319267,42.515816,1.8212601,1.828888,2,23
2,2,917,1110,0,936,1136,0,20,27,1,8062,12218,327041,33,9910.333,304897900,932.29254,366334140,1120.1475,0,0,30775,932.57574,36983,1120.6969,0,0,244.75545,7.4168315,244.97195,7.4233923,1085.2369,17.83928,17.32752,2.4052427,2.3341782,2,46
3,3,560,1296,0,613,1353,0,54,58,1,5054,19118,17736816,2024,8763.249,10468423000,590.2087,23469783000,1323.2242,0,0,1194517,590.1764,2681197,1324.7021,0,0,34772.95,17.180311,34852.56,17.219645,1943.805,31.178164,30.84324,1.8147613,1.791166,2,69
4,4,0,1346,0,26,1398,0,27,53,1,4241,12715,6962709,1019,6832.8843,70539850,10.131092,9537802000,1369.8407,0,0,10874,10.671247,1394471,1368.4701,0,0,13448.555,13.197797,13540.634,13.288158,1262.9419,30.77671,29.309744,2.3319583,2.205704,2,92
5,5,0,1401,0,24,1435,0,25,35,1,5561,26529,6542393,633,10335.534,58778696,8.984281,9263960000,1415.9895,0,0,6314,9.974724,895751,1415.0885,0,0,6363.093,10.052279,6416.422,10.136528,2781.2795,21.38083,20.12698,2.1269634,1.9855891,2,115
6,6,1590,1489,0,1607,1537,0,18,49,1,5109,19626,8189588,707,11583.576,13107609000,1600.521,12399276000,1514.0292,0,0,1131049,1599.7865,1069468,1512.6846,0,0,8697.642,12.30218,8740.718,12.363109,3435.3572,25.362862,25.155813,2.0616558,2.0347483,2,138
1,1,777,388,0,809,417,0,33,30,1,5528,12040,4824616,682,7074.217,3822644000,792.3209,1933250700,400.70563,0,0,540955,793.18915,273290,400.71848,0,0,6867.9585,10.07032,6886.935,10.0981455,1098.2014,17.527876,17.827248,1.740548,1.7653981,2,25
2,2,766,409,0,780,420,0,15,12,1,7663,14511,1357179,142,9557.599,1049361800,773.19336,562657860,414.57895,0,0,109788,773.1549,58878,414.6338,0,0,640.3047,4.5091877,640.3579,4.5095625,1773.3912,7.2841763,7.332381,1.6154077,1.6259627,2,50
3,3,553,519,0,603,548,0,51,30,1,6513,14247,9825486,1061,9260.59,5679722500,578.06024,5243551000,533.6684,0,0,612300,577.09705,566094,533.5476,0,0,14417.859,13.588934,14441.098,13.610836,1302.8823,26.953688,27.236563,1.9835027,2.001094,2,75
4,4,617,525,0,647,542,0,31,18,1,6870,13906,3692349,405,9116.911,2329662500,630.9432,1970881700,533.7745,0,0,255798,631.60004,216199,533.8247,0,0,3275.6077,8.08792,3280.2844,8.099468,1324.114,15.5076885,16.154577,1.9173889,1.9945232,2,100
5,5,456,553,0,516,597,0,61,45,1,5599,16207,18087848,1877,9636.573,8828795000,488.10645,10349872000,572.2003,0,0,913596,486.73203,1074686,572.5552,0,0,32372.217,17.246786,32431.396,17.278315,1670.3773,33.19774,34.346348,1.9248652,1.9878298,2,125
6,6,0,651,0,7,673,0,8,23,1,6420,14018,1414376,145,9754.317,3995758,2.825103,934408450,660.65063,0,0,429,2.9586208,95886,661.2828,0,0,795.7387,5.487853,798.0682,5.5039186,1693.259,12.084981,12.668386,2.2021327,2.301703,2,150
1,1,488,125,0,535,172,0,48,48,1,7172,22128,20276608,1663,12192.789,10400213000,512.9168,2980891600,147.01135,0,0,852968,512.9092,244842,147.22911,0,0,25793.814,15.510411,25794.256,15.510677,2188.6401,25.936987,26.112007,1.6722307,1.683486,2,26
2,2,1065,650,0,1119,708,0,55,59,1,5094,16167,14812737,2099,7057.045,16159951000,1090.9497,10018611000,676.35114,0,0,2287344,1089.7303,1420040,676.53174,0,0,36861.96,17.561678,36935.105,17.596525,1556.5859,31.469416,31.66311,1.7919368,1.7993957,2,52
3,3,1084,996,0,1096,1022,0,13,27,1,12057,22230,436916,28,15604.142,477173760,1092.1407,439234300,1005.3061,0,0,30568,1091.7142,28140,1004.99994,0,0,207.00957,7.3931985,206.32764,7.3688436,2604.481,17.401081,17.199778,2.3536608,2.3341217,2,78
4,4,828,1129,0,889,1187,0,62,59,1,5009,18935,19478544,2719,7163.8633,16714084000,858.07666,22548326000,1157.5981,0,0,2335087,858.80365,3147132,1157.4594,0,0,53798.03,19.785963,53823.85,19.79546,1642.2788,32.681583,33.18581,1.651756,1.6764355,2,104
5,5,1053,1162,0,1116,1194,0,64,33,1,5811,18341,15849327,1673,9473.597,17173742000,1083.5629,18656778000,1177.1338,0,0,1812596,1083.4406,1969978,1177.5123,0,0,28342.277,16.94099,28347.684,16.944223,1630.8713,32.748344,32.58816,1.9330832,1.9232608,2,130
6,6,1023,1257,0,1082,1327,0,60,71,1,5396,20207,24990556,3115,8022.65,26281769000,1051.6681,32264067000,1291.0504,0,0,3277809,1052.2661,4022260,1291.2551,0,0,67024.086,21.51656,67043.125,21.52267,1579.6838,38.486595,38.46023,1.7886965,1.7869637,2,156
1,1,1061,523,0,1082,539,0,22,17,1,5260,8852,1549085,229,6764.5635,1660209500,1071.7356,821243500,530.1475,0,0,245513,1072.1091,121443,530.3188,0,0,1404.1628,6.131716,1406.7264,6.1429105,785.5046,13.506066,13.300918,2.202657,2.165247,2,27
2,2,883,543,0,897,555,0,15,13,1,2739,3588,439440,140,3138.857,391419700,890.7239,241339380,549.1976,0,0,124698,890.69995,76884,549.1714,0,0,628.0828,4.4863057,628.0884,4.4863453,190.53687,7.7444077,7.765447,1.7262326,1.7309072,2,54
3,3,973,723,0,977,729,0,5,7,1,7445,9897,225668,26,8679.538,220072320,975.2039,163862850,726.12354,0,0,25356,975.2307,18880,726.1538,0,0,51.936783,1.9975685,51.923714,1.9970658,633.76855,3.385434,3.3911588,1.6947774,1.6980706,2,81
4,4,950,747,0,955,753,0,6,7,1,8170,10775,311787,34,9170.206,296975420,952.49457,233835970,749.98627,0,0,32385,952.5,25500,750,0,0,74.97663,2.205195,74.97774,2.2052276,749.4195,3.354102,3.3688145,1.5210001,1.5276493,2,108
5,5,802,946,0,806,950,0,5,5,1,7562,9401,146893,17,8640.765,118105464,804.0238,139250380,947.97156,0,0,13668,804,16116,948,0,0,26.601128,1.5647722,26.64138,1.56714,497.03244,2.236068,2.272169,1.4290054,1.4498826,2,135
6,6,785,965,0,790,971,0,6,7,1,7551,11603,347015,36,9639.306,273183550,787.23846,335965060,968.15717,0,0,28341,787.25,34854,968.1667,0,0,81.74489,2.2706914,81.74038,2.2705662,1112.8269,3.618033,3.6183462,1.5933619,1.5935876,2,162
7,7,799,977,0,804,981,0,6,5,1,7790,10159,229153,26,8813.576,183671540,801.52356,224335000,978.9748,0,0,20839,801.49994,25454,978.99994,0,0,49.699776,1.9115298,49.7049,1.9117267,641.5489,2.6926618,2.723858,1.4086423,1.4248157,2,189
8,8,785,992,0,791,998,0,7,7,1,7720,10693,348167,38,9162.289,274419170,788.1826,346486600,995.1736,0,0,29950,788.1579,37817,995.1842,0,0,88.491516,2.3287241,88.500854,2.32897,867.6847,3.678654,3.6571183,1.5796864,1.5702729,2,216
9,9,1082,1332,0,1085,1339,0,4,8,1,7970,9597,230132,26,8851.23,249372140,1083.6049,307340540,1335.4968,0,0,28173,1083.5769,34723,1335.4999,0,0,54.392868,2.0920331,54.401764,2.0923755,444.80182,3.7783668,3.7707622,1.806074,1.802144,2,243
1,1,188,268,0,305,343,0,118,76,1,3892,19271,49490580,7077,6993.1577,12306659000,248.6667,15255265000,308.24585,0,0,1750235,247.31313,2171434,306.8297,0,0,232907.05,32.91042,233231.73,32.9563,1861.7697,61.44881,60.729187,1.8671536,1.8427187,2,28
2,2,1263,344,0,1268,362,0,6,19,1,7334,13243,163058,15,10870.532,206321820,1265.3278,57459236,352.38525,0,0,18976,1265.0667,5300,353.3333,0,0,72.048836,4.8032556,72.56094,4.837396,1950.7433,9.783418,9.892512,2.0368307,2.0450077,2,56
3,3,1221,415,0,1273,483,0,53,69,1,5464,20026,27398844,2853,9603.5205,34114701000,1245.1146,12246067000,446.95563,0,0,3554574,1245.9075,1276658,447.47913,0,0,59227.95,20.759884,59260.586,20.771322,2083.5308,36.291412,36.483047,1.7481511,1.7564143,2,84
4,4,1017,654,0,1091,752,0,75,99,1,5270,20870,54346876,5383,10096.02,57274397000,1053.8673,38237760000,703.5871,0,0,5671188,1053.5366,3785521,703.23627,0,0,154864.14,28.769114,154878.53,28.771786,2378.8345,52.610043,53.05521,1.8286988,1.8440013,2,112
5,5,238,935,0,351,1018,0,114,84,1,3946,17061,63771864,7370,8652.899,18871347000,295.91965,62179533000,975.0308,0,0,2160738,293.1802,7195942,976.38293,0,0,245665.69,33.333202,246413.88,33.43472,2125.9763,58.45838,60.102943,1.7537583,1.7976207,2,140
6,6,0,1087,0,15,1130,0,16,44,1,7988,19628,6362916,498,12776.939,34155640,5.3679223,7058002000,1109.2401,0,0,2865,5.7530117,552312,1109.0602,0,0,5111.9478,10.264955,5121.659,10.284456,1962.8585,22.797998,22.87875,2.2209547,2.224595,2,168
7,7,0,1144,0,37,1200,0,38,57,1,7125,24921,22848026,1706,13392.746,359329630,15.726944,26804769000,1173.1765,0,0,27687,16.22919,2000477,1172.6125,0,0,27522.205,16.132593,27551.01,16.149477,3350.2332,29.293932,29.359526,1.8158228,1.8179861,2,196
8,8,907,1404,0,961,1486,0,55,83,1,4804,14847,27060996,3437,7873.4346,25305643000,935.1335,39110570000,1445.2745,0,0,3212031,934.5449,4967610,1445.3331,0,0,79656.08,23.176048,79680.805,23.18324,1404.1603,42.63492,42.43743,1.8396112,1.830522,2,224
9,9,1153,1487,0,1199,1579,0,47,93,1,4941,16992,27960160,3396,8233.263,32860300000,1175.2544,42877060000,1533.5055,0,0,3992351,1175.604,5210469,1534.296,0,0,83577.125,24.610462,83607.9,24.619524,2067.9832,47.417786,47.24617,1.9267328,1.919053,2,252
10,10,952,1489,0,1048,1585,0,97,97,1,3581,15037,36577024,6724,5439.7715,36697043000,1003.28125,56141550000,1534.8856,0,0,6737693,1002.03644,10307301,1532.9121,0,0,211573.52,31.465424,211977.58,31.525517,1048.583,54.49394,56.138027,1.7318673,1.7807171,2,280
1,1,1055,846,0,1090,872,0,36,27,1,11069,19092,1338395,94,14238.244,1433820400,1071.2985,1148757600,858.3099,0,0,100808,1072.4255,80604,857.4893,0,0,1374.8826,14.62641,1392.8347,14.81739,1902.9448,22.049667,20.656214,1.5075243,1.394052,2,29
2,2,981,908,0,1004,913,0,24,6,1,16439,31868,337022,15,22468.133,334228450,991.71106,306635740,909.8389,0,0,14899,993.2666,13651,910.0666,0,0,106.691605,7.1127734,108.6437,7.242913,5391.2334,12.302064,12.688988,1.7295735,1.7519178,2,58
3,3,1018,1077,0,1065,1115,0,48,39,1,9020,22285,17332820,1414,12258.006,18035190000,1040.5226,19006067000,1096.5364,0,0,1471814,1040.8868,1551044,1096.9194,0,0,20453.404,14.464926,20460.438,14.469899,1937.1991,25.197855,25.701675,1.7419969,1.7762166,2,87
4,4,981,1152,0,1039,1186,0,59,35,1,6728,21143,18880648,1696,11132.458,19067855000,1009.9153,22079621000,1169.4314,0,0,1712897,1009.9629,1983377,1169.444,0,0,27575.643,16.259224,27575.836,16.259338,2249.507,29.319046,29.286434,1.8032254,1.801207,2,116
5,5,500,1435,0,556,1536,0,57,102,1,3959,14601,25701820,3587,7165.2695,13608121000,529.46136,38164677000,1484.9017,0,0,1892043,527.4723,5331647,1486.3806,0,0,92496.89,25.786701,92869.414,25.890554,1758.9209,56.93484,54.755577,2.2079148,2.1148863,2,145
1,1,79,0,0,105,6,0,27,7,1,5760,10031,1128089,143,7888.7344,104003256,92.19419,2443617,2.1661563,0,0,13204,92.33566,339,2.3706293,0,0,879.8574,6.152849,881.75507,6.166119,1183.5608,13.544733,13.370823,2.2013757,2.1684341,2,30
2,2,2120,0,0,2146,12,0,27,13,1,4565,11892,2050144,254,8071.433,4373638700,2133.3323,10062503,4.908193,0,0,541838,2133.2205,1347,5.3031497,0,0,1736.8186,6.8378687,1742.1254,6.8587613,1703.1046,13.836187,13.645774,2.023465,1.9895391,2,60
3,3,1999,2,0,2054,45,0,56,44,1,2850,6035,6467416,1648,3924.4028,13101712000,2025.8033,159000240,24.584818,0,0,3337296,2025.0582,41325,25.07585,0,0,26254.084,15.930877,26298.23,15.9576645,450.30655,32.563114,32.135326,2.0440252,2.0137863,2,90
4,4,4334,59,0,4341,81,0,8,23,1,6417,13993,1289821,130,9921.7,5595712500,4338.364,87603976,67.91948,0,0,563983,4338.3306,8907,68.51539,0,0,697.2314,5.3633184,697.2402,5.363386,1836.7823,12.7668085,13.343528,2.3803935,2.4878924,2,120
5,5,2588,176,0,2618,207,0,31,32,1,3007,6287,3248085,769,4223.778,8454872000,2603.033,623193700,191.86497,0,0,2001540,2602.7827,146979,191.13004,0,0,8141.6924,10.587377,8159.0747,10.60998,611.2127,18.367981,17.931122,1.7348945,1.6900241,2,150
6,6,2667,196,0,2724,247,0,58,52,1,3537,9791,13342362,2291,5823.8154,35966595000,2695.6692,2967350800,222.40071,0,0,6174362,2695.051,507709,221.61021,0,0,41401.113,18.071198,41443.742,18.089804,965.38367,29.487583,29.081795,1.6317449,1.6076347,2,180
7,7,2603,197,0,2638,243,0,36,47,1,4541,13700,7108222,1074,6618.4565,18619390000,2619.416,1560291100,219.50513,0,0,2812705,2618.906,235544,219.31471,0,0,13509.953,12.5791,13517.866,12.586468,1403.2688,23.862894,23.741909,1.8970271,1.8863044,2,210
8,8,2616,227,0,2648,268,0,33,42,1,4844,12424,5807602,848,6848.5874,15294709000,2633.567,1448878100,249.47958,0,0,2233435,2633.7678,211416,249.31133,0,0,9570.467,11.285928,9570.49,11.285955,1286.1898,22.916607,23.126831,2.030547,2.049169,2,240
9,9,2702,236,0,2755,295,0,54,60,1,5044,11242,17686212,2345,7542.094,48259916000,2728.6746,4700425000,265.7678,0,0,6399925,2729.179,623162,265.74072,0,0,43162.46,18.406166,43174.535,18.411316,967.9274,31.517832,31.750797,1.7123518,1.7245263,2,270
10,10,2543,243,0,2577,291,0,35,49,1,6436,14569,11208414,1243,9017.228,28712606000,2561.701,2987449300,266.53632,0,0,3183855,2561.428,330427,265.83026,0,0,16998.613,13.675473,17017.463,13.690639,1154.8701,25.176237,25.306736,1.8409774,1.8484701,2,300
11,11,2651,371,0,2724,421,0,74,51,1,3763,12140,17776736,2531,7023.602,47773733000,2687.43,6985584600,392.96216,0,0,6808868,2690.189,996232,393.61203,0,0,52492.043,20.739647,52873.395,20.890318,1573.228,41.168415,40.15739,1.9850104,1.9222968,2,330
12,12,647,374,0,680,447,0,34,74,1,4702,13254,15261879,1914,7973.8135,10129571000,663.71716,6272081400,410.96393,0,0,1268218,662.6008,787919,411.66092,0,0,35902.863,18.758026,35953.902,18.784693,1660.8466,37.940907,37.403446,2.0226493,1.9911662,2,360
13,13,579,381,0,625,434,0,47,54,1,5684,14112,11748024,1183,9930.705,7037821000,599.0642,4735438300,403.0838,0,0,707974,598.4565,478529,404.50464,0,0,19979.953,16.889225,19994.043,16.901134,1610.7919,33.417274,34.947025,1.978615,2.0677326,2,390
14,14,236,542,0,290,582,0,55,41,1,3501,10451,10012913,1564,6402.118,2653690000,265.0268,5640922000,563.36475,0,0,414409,264.96738,877905,561.3203,0,0,23963.986,15.322242,24106.371,15.4132805,1631.0042,30.13862,30.82179,1.966985,1.9996905,2,420
15,15,218,554,0,254,605,0,37,52,1,3548,9597,7075161,1141,6200.8423,1661977500,234.90314,4117334300,581.94214,0,0,266755,233.79054,663353,581.3786,0,0,15273.533,13.386094,15318.668,13.425652,1279.0175,27.467607,27.96366,2.051951,2.082853,2,450
16,16,4338,581,0,4341,604,0,4,24,1,4867,6801,475012,82,5792.829,2061421800,4339.7256,281416540,592.4409,0,0,355852,4339.658,48585,592.5,0,0,444.65668,5.422642,444.81433,5.424565,454.74307,11.578014,11.629124,2.1351242,2.1437893,2,480
17,17,949,617,0,972,640,0,24,24,1,7075,14761,4258478,434,9812.161,4089693200,960.365,2674417200,628.0218,0,0,416775,960.31104,272295,627.40784,0,0,3425.981,7.8939652,3433.2266,7.9106603,1583.1259,13.66637,13.359212,1.7312428,1.6887606,2,510
18,18,1669,619,0,1726,707,0,58,89,1,3042,13467,17958244,2674,6715.873,30437749000,1694.918,11858014000,660.31036,0,0,4532328,1694.9619,1760090,658.22363,0,0,64667.61,24.18385,65020.84,24.315947,2036.9073,51.04127,49.077457,2.110552,2.018324,2,540
19,19,3763,1082,0,3809,1122,0,47,41,1,6097,15618,11672556,1209,9654.72,44181725000,3785.0942,12870681000,1102.6445,0,0,4575205,3784.2888,1333412,1102.9049,0,0,16170.757,13.375316,16201.462,13.400713,1631.8002,25.709585,25.011765,1.9221666,1.8664503,2,570
20,20,446,1088,0,501,1135,0,56,48,1,4786,13004,12607925,1812,6958.016,5976745500,474.04672,14012430000,1111.3986,0,0,858734,473.915,2014709,1111.8704,0,0,30315.928,16.730644,30337.215,16.742392,1094.1575,36.102505,35.69274,2.157867,2.1318784,2,600
21,21,491,1155,0,529,1194,0,39,40,1,6487,14728,10134640,983,10309.908,5163083300,509.4491,11912920000,1175.4656,0,0,500262,508.91354,1155844,1175.8331,0,0,12027.079,12.235076,12032.656,12.240749,1388.6002,22.288895,22.899849,1.821721,1.8707882,2,630
22,22,3557,1182,0,3595,1227,0,39,46,1,6165,14226,12424398,1308,9498.774,44413530000,3574.703,14963840000,1204.3916,0,0,4675817,3574.7834,1576817,1205.5176,0,0,17965.594,13.735163,18006.951,13.766782,1374.1498,23.681723,23.69944,1.7241676,1.7214946,2,660
23,23,448,1213,0,514,1264,0,67,52,1,3282,9526,11410837,2115,5395.195,5491177500,481.22476,14110321000,1236.5719,0,0,1014296,479.57257,2617979,1237.8151,0,0,40097.164,18.95847,40365.574,19.085377,931.49207,39.916035,37.853252,2.105446,1.9833642,2,690
24,24,2747,1444,0,2792,1486,0,46,43,1,5492,12368,12412724,1443,8602.026,34374330000,2769.2815,18170274000,1463.8425,0,0,3995927,2769.1802,2112992,1464.3049,0,0,20737.531,14.371123,20745.941,14.376951,1541.0894,23.488485,23.570166,1.6344224,1.6394411,2,720
25,25,2214,1448,0,2276,1496,0,63,49,1,5112,16290,14338053,1667,8601.111,32196704000,2245.5422,21081786000,1470.3381,0,0,3741985,2244.742,2452501,1471.2063,0,0,30713.945,18.42468,30740.738,18.440754,1646.9915,36.687164,35.792366,1.9911968,1.9409384,2,750
26,26,2317,1451,0,2376,1501,0,60,51,1,4300,11754,11664663,1860,6271.324,27332364000,2343.1765,17248810000,1478.7234,0,0,4358445,2343.25,2748413,1477.6415,0,0,31286.959,16.820946,31328.877,16.843483,1062.9927,34.06089,33.850903,2.0249093,2.009733,2,780
27,27,2044,1559,0,2090,1602,0,47,44,1,6009,13874,12689998,1362,9317.179,26233833000,2067.2842,20039300000,1579.1412,0,0,2814661,2066.5647,2150946,1579.2555,0,0,19109.668,14.030593,19127.285,14.043528,1444.845,23.595459,23.495113,1.681715,1.6730207,2,810
28,28,1781,1710,0,1821,1746,0,41,37,1,4247,8949,6666631,1093,6099.3877,12005593000,1800.8486,11529455000,1729.4274,0,0,1968229,1800.7584,1890109,1729.2854,0,0,14093.794,12.894596,14097.136,12.897654,714.1997,24.051725,24.04547,1.8652562,1.864329,2,840
29,29,891,1751,0,917,1759,0,27,9,1,10052,17904,283133,20,14156.65,256826610,907.0882,496685440,1754.2478,0,0,18122,906.10004,35082,1754.1,0,0,177.04433,8.852217,173.69221,8.684611,2505.9282,15.24536,16.244465,1.7222083,1.8704884,2,870
30,30,3951,1880,0,3963,1900,0,13,21,1,4656,8007,1151765,181,6363.3423,4557651500,3957.1018,2176847400,1890.0099,0,0,716231,3957.0771,342122,1890.1768,0,0,1023.9366,5.657108,1024.4934,5.6601844,727.4292,11.304905,11.144064,1.9983542,1.9688518,2,900
31,31,1019,1984,0,1075,2014,0,57,31,1,4816,15378,10563375,1230,8588.109,11081780000,1049.0758,21111515000,1998.5579,0,0,1289348,1048.2504,2457865,1998.2642,0,0,18165.256,14.7685,18169.336,14.771817,1674.9159,30.138878,31.010891,2.040754,2.099328,2,930
32,32,2175,2034,0,2197,2053,0,23,20,1,5306,13424,3086642,361,8550.255,6748609000,2186.3918,6309052400,2043.9858,0,0,789296,2186.4155,737816,2043.8115,0,0,2603.3206,7.211414,2603.8242,7.212809,1532.0182,12.159671,12.078396,1.6861701,1.6745758,2,960
